index,host,source,sourcetype,"_raw","_time"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","84.34.159.23 - - [27/Jan/2020:00:56:02] ""POST /cart.do?action=purchase&itemId=EST-21&JSESSIONID=SD6SL3FF8ADFF48085 HTTP 1.1"" 200 665 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-21&categoryId=STRATEGY&productId=PZ-SG-G05"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 701","2020-01-27T00:56:02.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","84.34.159.23 - - [27/Jan/2020:00:56:02] ""POST /cart/success.do?JSESSIONID=SD6SL3FF8ADFF48085 HTTP 1.1"" 200 1548 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-21"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 348","2020-01-27T00:56:02.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","84.34.159.23 - - [27/Jan/2020:00:56:02] ""GET /product.screen?productId=SC-MG-G10&JSESSIONID=SD6SL3FF8ADFF48085 HTTP 1.1"" 200 1337 ""http://www.buttercupgames.com/category.screen?categoryId=SIMULATION"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 556","2020-01-27T00:56:02.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","84.34.159.23 - - [27/Jan/2020:00:56:03] ""POST /cart.do?action=addtocart&itemId=EST-12&productId=SC-MG-G10&JSESSIONID=SD6SL3FF8ADFF48085 HTTP 1.1"" 200 3414 ""http://www.buttercupgames.com/product.screen?productId=SC-MG-G10"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 703","2020-01-27T00:56:03.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","84.34.159.23 - - [27/Jan/2020:00:56:04] ""POST /cart.do?action=purchase&itemId=EST-12&JSESSIONID=SD6SL3FF8ADFF48085 HTTP 1.1"" 200 3356 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&categoryId=SIMULATION&productId=SC-MG-G10"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 776","2020-01-27T00:56:04.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","84.34.159.23 - - [27/Jan/2020:00:56:05] ""POST /cart/success.do?JSESSIONID=SD6SL3FF8ADFF48085 HTTP 1.1"" 200 3963 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-12"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 158","2020-01-27T00:56:05.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:05] ""GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 1122 ""http://www.buttercupgames.com"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 836","2020-01-27T00:57:05.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:05] ""GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 2254 ""http://www.buttercupgames.com/category.screen?categoryId=ARCADE"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 316","2020-01-27T00:57:05.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:05] ""POST /cart.do?action=addtocart&itemId=EST-18&productId=FI-AG-G08&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 2655 ""http://www.buttercupgames.com/product.screen?productId=FI-AG-G08"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 570","2020-01-27T00:57:05.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:06] ""POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 3820 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=ARCADE&productId=FI-AG-G08"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 790","2020-01-27T00:57:06.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:06] ""POST /category.screen?categoryId=ARCADE&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 3440 ""http://www.buttercupgames.com/oldlink?itemId=EST-14"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 824","2020-01-27T00:57:06.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:06] ""GET /category.screen?categoryId=TEE&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 2575 ""http://www.buttercupgames.com/cart.do?action=view&itemId=EST-15&productId=MB-AG-T01"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 241","2020-01-27T00:57:06.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:06] ""GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 1551 ""http://www.buttercupgames.com/oldlink?itemId=EST-21"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 872","2020-01-27T00:57:06.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:07] ""POST /cart/success.do?JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 3906 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 967","2020-01-27T00:57:07.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","187.231.45.62 - - [27/Jan/2020:00:57:07] ""POST /cart.do?action=remove&itemId=EST-12&productId=CU-PG-G06&JSESSIONID=SD1SL4FF1ADFF48091 HTTP 1.1"" 200 909 ""http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-12&productId=CU-PG-G06"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.5 Safari/534.55.3"" 503","2020-01-27T00:57:07.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:57:58] ""GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 2248 ""http://www.buttercupgames.com/category.screen?categoryId=ARCADE"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 127","2020-01-27T00:57:58.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:57:59] ""POST /cart.do?action=addtocart&itemId=EST-26&productId=FI-AG-G08&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 1991 ""http://www.buttercupgames.com/product.screen?productId=FI-AG-G08"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 315","2020-01-27T00:57:59.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:57:59] ""POST /oldlink?itemId=EST-6&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 3923 ""http://www.buttercupgames.com/product.screen?productId=WC-SH-A01"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 363","2020-01-27T00:57:59.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:57:59] ""GET /cart.do?action=view&itemId=EST-11&productId=DC-SG-G02&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 2584 ""http://www.buttercupgames.com/oldlink?itemId=EST-11"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 152","2020-01-27T00:57:59.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:58:00] ""POST /cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 942 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&categoryId=ARCADE&productId=FI-AG-G08"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 827","2020-01-27T00:58:00.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:58:00] ""GET /oldlink?itemId=EST-14&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 3869 ""http://www.buttercupgames.com/product.screen?productId=DC-SG-G02"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 907","2020-01-27T00:58:00.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:58:01] ""POST /cart/error.do?msg=CreditDoesNotMatch&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 1833 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-26"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 386","2020-01-27T00:58:01.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:58:01] ""GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 3938 ""http://www.buttercupgames.com/category.screen?categoryId=TEE"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 728","2020-01-27T00:58:01.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:58:03] ""POST /cart.do?action=addtocart&itemId=EST-19&productId=MB-AG-T01&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 842 ""http://www.buttercupgames.com/product.screen?productId=MB-AG-T01"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 229","2020-01-27T00:58:03.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:58:04] ""POST /cart.do?action=purchase&itemId=EST-19&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 3563 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&categoryId=TEE&productId=MB-AG-T01"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 211","2020-01-27T00:58:04.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","125.17.14.100 - - [27/Jan/2020:00:58:04] ""POST /cart/error.do?msg=CanNotGetCart&JSESSIONID=SD10SL4FF2ADFF48107 HTTP 1.1"" 200 231 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-19"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 316","2020-01-27T00:58:04.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:32] ""POST /cart.do?action=addtocart&itemId=EST-18&productId=WC-SH-A01&JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 200 1171 ""http://www.buttercupgames.com"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 980","2020-01-27T00:59:32.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:32] ""GET /cart.do?action=remove&itemId=EST-17&productId=WC-SH-A01&JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 200 1907 ""http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-17&productId=WC-SH-A01"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 166","2020-01-27T00:59:32.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:33] ""POST /cart.do?action=view&itemId=EST-21&productId=FS-SG-G03&JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 200 3787 ""http://www.buttercupgames.com/category.screen?categoryId=STRATEGY"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 655","2020-01-27T00:59:33.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:34] ""GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 200 2748 ""http://www.buttercupgames.com/category.screen?categoryId=TEE"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 592","2020-01-27T00:59:34.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:34] ""GET /oldlink?itemId=EST-21&JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 503 869 ""http://www.buttercupgames.com/category.screen?categoryId=NULL"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 561","2020-01-27T00:59:34.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:36] ""POST /cart.do?action=addtocart&itemId=EST-15&productId=MB-AG-T01&JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 200 3208 ""http://www.buttercupgames.com/product.screen?productId=MB-AG-T01"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 101","2020-01-27T00:59:36.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:36] ""POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 200 3226 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=TEE&productId=MB-AG-T01"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 534","2020-01-27T00:59:36.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","92.46.53.223 - - [27/Jan/2020:00:59:36] ""POST /cart/success.do?JSESSIONID=SD10SL7FF4ADFF48113 HTTP 1.1"" 200 1043 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 358","2020-01-27T00:59:36.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","175.44.3.30 - - [27/Jan/2020:01:01:13] ""GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD5SL1FF7ADFF48123 HTTP 1.1"" 200 564 ""http://www.buttercupgames.com"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 532","2020-01-27T01:01:13.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","175.44.3.30 - - [27/Jan/2020:01:01:13] ""GET /oldlink?itemId=EST-12&JSESSIONID=SD5SL1FF7ADFF48123 HTTP 1.1"" 406 1985 ""http://www.buttercupgames.com/category.screen?categoryId=NULL"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 333","2020-01-27T01:01:13.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","175.44.3.30 - - [27/Jan/2020:01:01:13] ""GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD5SL1FF7ADFF48123 HTTP 1.1"" 200 3724 ""http://www.buttercupgames.com/oldlink?itemId=EST-14"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 955","2020-01-27T01:01:13.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","175.44.3.30 - - [27/Jan/2020:01:01:13] ""POST /oldlink?itemId=EST-17&JSESSIONID=SD5SL1FF7ADFF48123 HTTP 1.1"" 200 679 ""http://www.buttercupgames.com/product.screen?productId=DB-SG-G01"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 924","2020-01-27T01:01:13.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","175.44.3.30 - - [27/Jan/2020:01:01:14] ""GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD5SL1FF7ADFF48123 HTTP 1.1"" 200 1123 ""http://www.buttercupgames.com/oldlink?itemId=EST-17"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 268","2020-01-27T01:01:14.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","175.44.3.30 - - [27/Jan/2020:01:01:15] ""GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD5SL1FF7ADFF48123 HTTP 1.1"" 200 1026 ""http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-6&productId=FS-SG-G03"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 204","2020-01-27T01:01:15.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","175.44.3.30 - - [27/Jan/2020:01:01:15] ""POST /cart.do?action=addtocart&itemId=EST-18&productId=DB-SG-G01&JSESSIONID=SD5SL1FF7ADFF48123 HTTP 1.1"" 200 1893 ""http://www.buttercupgames.com/category.screen?categoryId=STRATEGY"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 363","2020-01-27T01:01:15.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:32] ""GET /oldlink?itemId=EST-17&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 2255 ""http://www.google.com"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 959","2020-01-27T01:02:32.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:32] ""GET /cart.do?action=view&itemId=EST-7&productId=WC-SH-A02&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 1529 ""http://www.buttercupgames.com/oldlink?itemId=EST-7"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 373","2020-01-27T01:02:32.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:34] ""GET /oldlink?itemId=EST-18&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 3950 ""http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-18&productId=FI-AG-G08"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 437","2020-01-27T01:02:34.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:34] ""GET /oldlink?itemId=EST-19&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 505 2153 ""http://www.buttercupgames.com/category.screen?categoryId=NULL"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 948","2020-01-27T01:02:34.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:35] ""GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 1589 ""http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 931","2020-01-27T01:02:35.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:35] ""POST /cart.do?action=addtocart&itemId=EST-16&productId=WC-SH-A02&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 215 ""http://www.buttercupgames.com/product.screen?productId=WC-SH-A02"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 405","2020-01-27T01:02:35.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:35] ""POST /cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 3463 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&categoryId=ACCESSORIES&productId=WC-SH-A02"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 502","2020-01-27T01:02:35.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:36] ""POST /cart/success.do?JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 2175 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-16"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 151","2020-01-27T01:02:36.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:36] ""GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 355 ""http://www.buttercupgames.com/category.screen?categoryId=STRATEGY"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 736","2020-01-27T01:02:36.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:36] ""POST /cart.do?action=addtocart&itemId=EST-27&productId=DC-SG-G02&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 3103 ""http://www.buttercupgames.com/product.screen?productId=DC-SG-G02"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 651","2020-01-27T01:02:36.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.172.197.2 - - [27/Jan/2020:01:02:36] ""GET /oldlink?itemId=EST-13&JSESSIONID=SD8SL5FF5ADFF48132 HTTP 1.1"" 200 2013 ""http://www.buttercupgames.com/product.screen?productId=FS-SG-G03"" ""Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0/cc-prepass-https; +info@netcraft.com)"" 270","2020-01-27T01:02:36.000+0530"
